locus_key	qc_exp_lead_present	qc_mdd_lead_present_main	qc_mdd_lead_present_noukbb
Cholesterol_in_very_large_HDL__locus382	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus383	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus384	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus385	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus386	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus387	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus388	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus389	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus390	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus391	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus392	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus393	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus394	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus395	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus396	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus397	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus398	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus399	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus400	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus401	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus402	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus403	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus404	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus405	FALSE	FALSE	FALSE
Cholesterol_in_very_large_HDL__locus406	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus407	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus408	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus409	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus410	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus411	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus412	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus413	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus414	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus415	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus416	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus417	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus418	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus419	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus420	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus421	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus422	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus423	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus424	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus425	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus426	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus427	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus428	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus429	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus430	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus431	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus432	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus433	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus434	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus435	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus436	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus437	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus438	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus439	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus440	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus441	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus442	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus443	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus444	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus445	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus446	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus447	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus448	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus449	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus450	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus451	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus452	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus453	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus454	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus455	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus456	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus457	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus458	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus459	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus460	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus461	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus462	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus463	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus464	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus465	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus466	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus467	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus468	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus469	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus470	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus471	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus472	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus473	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus474	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus475	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus476	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus477	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus478	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus479	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus480	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus481	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus482	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus483	FALSE	FALSE	FALSE
Cholesterol_in_very_large_HDL__locus484	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus485	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus486	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus487	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus488	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus489	FALSE	FALSE	FALSE
Cholesterol_in_very_large_HDL__locus490	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus491	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus492	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus493	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus494	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus495	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus001	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus002	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus003	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus004	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus005	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus006	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus007	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus008	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus009	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus010	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus011	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus012	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus013	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus014	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus015	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus016	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus017	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus018	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus019	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus020	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus021	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus022	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus023	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus024	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus025	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus026	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus027	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus028	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus029	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus030	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus031	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus032	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus033	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus034	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus035	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus036	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus037	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus038	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus039	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus040	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus041	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus042	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus043	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus044	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus045	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus046	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus047	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus048	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus049	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus050	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus051	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus052	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus053	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus054	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus055	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus056	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus057	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus058	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus059	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus060	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus061	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus062	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus063	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus064	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus065	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus066	TRUE	TRUE	FALSE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus067	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus068	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus069	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus070	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus071	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus072	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus073	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus074	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus075	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus076	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus077	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus078	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus079	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus080	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus081	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus082	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus083	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus084	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus085	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus086	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus087	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus088	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus089	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus090	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus091	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus092	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus093	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus094	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus095	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus096	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus097	FALSE	FALSE	FALSE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus098	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus099	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus100	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus101	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus102	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus103	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus104	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus105	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus106	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus107	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus108	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus109	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus110	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus111	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus112	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus113	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus114	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus115	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus116	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus117	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus118	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus119	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus120	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus121	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus122	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus123	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus124	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus125	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus126	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus127	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus128	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus129	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus130	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus131	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus132	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus133	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus134	TRUE	TRUE	FALSE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus135	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus136	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus137	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus138	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus139	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus140	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus141	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus142	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus143	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus144	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus145	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus146	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus147	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus148	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus149	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus150	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus151	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus152	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus153	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus154	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus155	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus156	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus157	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus158	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus159	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus160	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus161	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus162	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus163	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus164	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus165	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus166	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus167	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus168	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus169	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus170	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus171	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus172	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus173	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus174	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus175	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus176	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus177	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus178	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus179	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus180	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus181	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus182	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus183	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus184	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus185	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus186	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus187	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus188	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus189	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus190	TRUE	TRUE	FALSE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus191	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus192	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus193	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus194	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus195	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus196	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus197	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus198	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus199	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus200	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus201	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus202	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus203	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus204	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus205	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus206	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus207	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus208	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus209	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus210	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus211	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus212	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus213	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus214	TRUE	TRUE	TRUE
