locus_key	trait	trait_ov_n_iv	trait_ov_ivw_b	official_forward_ivw_b	official_reverse_main_ivw_b	official_reverse_noukbb_ivw_b	hotspot_gene	n_region_iv	region_ivw_b	region_ivw_se	region_ivw_ci_lo	region_ivw_ci_hi	region_ivw_p	region_weight_share	loo_n_iv	loo_ivw_b	loo_ivw_se	loo_ivw_ci_lo	loo_ivw_ci_hi	loo_ivw_p	n_hotspot_iv_trait	n_iv_after_hotspot_removal	hotspot_removed_ivw_b	hotspot_removed_ivw_se	hotspot_removed_ivw_ci_lo	hotspot_removed_ivw_ci_hi	hotspot_removed_ivw_p	n_reverse_shared_iv	reverse_main_loo_n_iv	reverse_main_loo_b	reverse_main_loo_se	reverse_main_loo_ci_lo	reverse_main_loo_ci_hi	reverse_main_loo_p	reverse_noukbb_loo_n_iv	reverse_noukbb_loo_b	reverse_noukbb_loo_se	reverse_noukbb_loo_ci_lo	reverse_noukbb_loo_ci_hi	reverse_noukbb_loo_p	region_dir	loo_dir_consistent	hotspot_removed_dir_consistent	reverse_main_loo_dir_consistent	reverse_noukbb_loo_dir_consistent	locus	abf_class	failure_reason	is_mhc	qc_exp_lead_present	qc_mdd_lead_present_main	qc_mdd_lead_present_noukbb	complex_disposition	complex_locus	evidence_tier	mechanism_eligible	downgrade_reason	allowed_statement
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus039	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	323	-0.0716875617325466	-0.0716875617325465	-0.170541031837463	-0.15964328535773	""	0							323	-0.0716875617325466	0.00767597696904119	-0.0867322001380262	-0.0566429233270669	9.70554554887485e-21	7	316	-0.0715017172828374	0.00881067968195706	-0.0887703321387921	-0.0542331024268828	4.84401213604718e-16	1	198	-0.167628710031498	0.00629879786698363	-0.179974126996684	-0.155283293066312	4.82523262208196e-156	146	-0.152113385625424	0.006774568729784	-0.165391296346591	-0.138835474904256	1.18044080606245e-111	unassessable	TRUE	TRUE	TRUE	TRUE	locus039	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE	explicitly_downgraded	TRUE	abf_label_only_complex_downgraded	FALSE	complex_locus: multi-signal review not completed (503-sample 1KG EUR SuSiE unstable); ABF single-causal label only	ABF label only; no multi-signal/mechanism claim until complex re-review
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus044	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	323	-0.0716875617325466	-0.0716875617325465	-0.170541031837463	-0.15964328535773	""	1	-1.25430789794426	0.284143796357081	-1.81121950523462	-0.697396290653899	1.01317674739729e-05	0.000729778339147527	322	-0.0708238807320578	0.00767877938385262	-0.0858740117696376	-0.055773749694478	2.88026201936134e-20	7	316	-0.0715017172828374	0.00881067968195706	-0.0887703321387921	-0.0542331024268828	4.84401213604718e-16	0	198	-0.167628710031498	0.00629879786698363	-0.179974126996684	-0.155283293066312	4.82523262208196e-156	147	-0.15347741901354	0.00674228541412963	-0.166692055598724	-0.140262782428356	1.05693887852439e-114	consistent	TRUE	TRUE	TRUE	TRUE	locus044	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE	not_complex	FALSE	abf_prior_sensitive_forward_consistent	FALSE	ABF evidence prior-sensitive; forward direction consistent but not mechanism-grade	ABF label with consistent assessable forward direction; still not mechanism-grade
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus088	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	323	-0.0716875617325466	-0.0716875617325465	-0.170541031837463	-0.15964328535773	""	1	-1.06685168733276	0.170734830515192	-1.40148580604908	-0.732217568616428	4.14178694725128e-10	0.0020212641371109	322	-0.0696719981886241	0.00768374633746879	-0.0847318642764045	-0.0546121321008438	1.21833039332483e-19	7	316	-0.0715017172828374	0.00881067968195706	-0.0887703321387921	-0.0542331024268828	4.84401213604718e-16	1	198	-0.167628710031498	0.00629879786698363	-0.179974126996684	-0.155283293066312	4.82523262208196e-156	146	-0.149874839348466	0.00676152704320267	-0.163127188833637	-0.136622489863295	7.34090035739965e-109	consistent	TRUE	TRUE	TRUE	TRUE	locus088	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE	explicitly_downgraded	TRUE	abf_label_only_complex_downgraded	FALSE	complex_locus: multi-signal review not completed (503-sample 1KG EUR SuSiE unstable); ABF single-causal label only	ABF label only; no multi-signal/mechanism claim until complex re-review
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus140	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	323	-0.0716875617325466	-0.0716875617325465	-0.170541031837463	-0.15964328535773	""	0							323	-0.0716875617325466	0.00767597696904119	-0.0867322001380262	-0.0566429233270669	9.70554554887485e-21	7	316	-0.0715017172828374	0.00881067968195706	-0.0887703321387921	-0.0542331024268828	4.84401213604718e-16	1	198	-0.167628710031498	0.00629879786698363	-0.179974126996684	-0.155283293066312	4.82523262208196e-156	146	-0.152667219276754	0.0067846349032072	-0.165964859335294	-0.139369579218215	3.97600999712993e-112	unassessable	TRUE	TRUE	TRUE	TRUE	locus140	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE	explicitly_downgraded	TRUE	abf_label_only_complex_downgraded	FALSE	complex_locus: multi-signal review not completed (503-sample 1KG EUR SuSiE unstable); ABF single-causal label only	ABF label only; no multi-signal/mechanism claim until complex re-review
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus262	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	323	-0.0716875617325466	-0.0716875617325465	-0.170541031837463	-0.15964328535773	""	0							323	-0.0716875617325466	0.00767597696904119	-0.0867322001380262	-0.0566429233270669	9.70554554887485e-21	7	316	-0.0715017172828374	0.00881067968195706	-0.0887703321387921	-0.0542331024268828	4.84401213604718e-16	1	197	-0.166309439198704	0.00631276682339923	-0.178682234815366	-0.153936643582042	5.86606755987419e-153	146	-0.151879094137319	0.00676001629199602	-0.165128482604536	-0.138629705670103	8.67681429392373e-112	unassessable	TRUE	TRUE	TRUE	TRUE	locus262	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE	not_complex	FALSE	abf_label_only_forward_unassessable	FALSE	no forward metabolite IV inside region -> region MR direction unassessable	ABF label only; no forward causal-mechanism claim
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus290	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	323	-0.0716875617325466	-0.0716875617325465	-0.170541031837463	-0.15964328535773	""	0							323	-0.0716875617325466	0.00767597696904119	-0.0867322001380262	-0.0566429233270669	9.70554554887485e-21	7	316	-0.0715017172828374	0.00881067968195706	-0.0887703321387921	-0.0542331024268828	4.84401213604718e-16	1	197	-0.166178418092624	0.00631894319980236	-0.178563319184591	-0.153793517000658	1.99756633580949e-152	146	-0.151805138657961	0.00676144575927898	-0.165057328829569	-0.138552948486353	1.23503877593554e-111	unassessable	TRUE	TRUE	TRUE	TRUE	locus290	robust_coloc	none	FALSE	TRUE	TRUE	TRUE	not_complex	FALSE	abf_label_only_forward_unassessable	FALSE	no forward metabolite IV inside region -> region MR direction unassessable	ABF label only; no forward causal-mechanism claim
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus295	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	323	-0.0716875617325466	-0.0716875617325465	-0.170541031837463	-0.15964328535773	FADS	2	-0.108500174429745	0.018489159896037	-0.14473826193038	-0.0722620869291103	4.40251984176274e-09	0.172358604610367	321	-0.0640212335475432	0.00843747620155781	-0.0805583830230104	-0.0474840840720761	3.25575593369386e-14	7	316	-0.0715017172828374	0.00881067968195706	-0.0887703321387921	-0.0542331024268828	4.84401213604718e-16	1	197	-0.128516600209663	0.00631352188069365	-0.140890875711428	-0.116142324707898	4.1271401110692e-92	147	-0.15347741901354	0.00674228541412963	-0.166692055598724	-0.140262782428356	1.05693887852439e-114	consistent	TRUE	TRUE	TRUE	TRUE	locus295	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE	explicitly_downgraded	TRUE	abf_label_only_complex_downgraded	FALSE	complex_locus: multi-signal review not completed (503-sample 1KG EUR SuSiE unstable); ABF single-causal label only; also overlaps predefined hotspot(s): FADS	ABF label only; no multi-signal/mechanism claim until complex re-review
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus368	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	323	-0.0716875617325466	-0.0716875617325465	-0.170541031837463	-0.15964328535773	""	0							323	-0.0716875617325466	0.00767597696904119	-0.0867322001380262	-0.0566429233270669	9.70554554887485e-21	7	316	-0.0715017172828374	0.00881067968195706	-0.0887703321387921	-0.0542331024268828	4.84401213604718e-16	1	197	-0.166317180754652	0.00631344236686495	-0.178691300412177	-0.153943061097127	6.11780768139515e-153	147	-0.15347741901354	0.00674228541412963	-0.166692055598724	-0.140262782428356	1.05693887852439e-114	unassessable	TRUE	TRUE	TRUE	TRUE	locus368	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE	not_complex	FALSE	abf_label_only_forward_unassessable	FALSE	no forward metabolite IV inside region -> region MR direction unassessable	ABF label only; no forward causal-mechanism claim
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus001	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	267	-0.0715263987636332	-0.0715263987636331	-0.152635424553576	-0.138871064626436	""	0							267	-0.0715263987636332	0.00890765589251176	-0.0889850834996323	-0.0540677140276342	9.7658185910276e-16	6	261	-0.070247204554045	0.0100567815602235	-0.0899581342124696	-0.0505362748956205	2.84737908800941e-12	1	197	-0.152547486666869	0.00647329033437087	-0.165234902583707	-0.139860070750031	8.67079956017344e-123	147	-0.13255164273364	0.00691238604822972	-0.146099670435407	-0.119003615031873	5.87728262333809e-82	unassessable	TRUE	TRUE	TRUE	TRUE	locus001	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE	not_complex	FALSE	abf_label_only_forward_unassessable	FALSE	no forward metabolite IV inside region -> region MR direction unassessable	ABF label only; no forward causal-mechanism claim
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus022	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	267	-0.0715263987636332	-0.0715263987636331	-0.152635424553576	-0.138871064626436	""	1	-1.78081825794579	0.287528453336528	-2.34436367101589	-1.21727284487569	5.88286841275099e-10	0.000959765659760514	266	-0.0698843031076614	0.00891193360307523	-0.0873513720023011	-0.0524172342130216	4.44648843537524e-15	6	261	-0.070247204554045	0.0100567815602235	-0.0899581342124696	-0.0505362748956205	2.84737908800941e-12	1	197	-0.147802536925883	0.00647343051099197	-0.16049022758385	-0.135114846267916	2.19717025998271e-115	147	-0.13255164273364	0.00691238604822972	-0.146099670435407	-0.119003615031873	5.87728262333809e-82	consistent	TRUE	TRUE	TRUE	TRUE	locus022	robust_coloc	none	FALSE	TRUE	TRUE	TRUE	explicitly_downgraded	TRUE	abf_label_only_complex_downgraded	FALSE	complex_locus: multi-signal review not completed (503-sample 1KG EUR SuSiE unstable); ABF single-causal label only	ABF label only; no multi-signal/mechanism claim until complex re-review
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus076	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	267	-0.0715263987636332	-0.0715263987636331	-0.152635424553576	-0.138871064626436	""	0							267	-0.0715263987636332	0.00890765589251176	-0.0889850834996323	-0.0540677140276342	9.7658185910276e-16	6	261	-0.070247204554045	0.0100567815602235	-0.0899581342124696	-0.0505362748956205	2.84737908800941e-12	1	197	-0.148257617351863	0.00647188902829983	-0.16094228675927	-0.135572947944455	3.87266049458081e-116	147	-0.13255164273364	0.00691238604822972	-0.146099670435407	-0.119003615031873	5.87728262333809e-82	unassessable	TRUE	TRUE	TRUE	TRUE	locus076	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE	explicitly_downgraded	TRUE	abf_label_only_complex_downgraded	FALSE	complex_locus: multi-signal review not completed (503-sample 1KG EUR SuSiE unstable); ABF single-causal label only	ABF label only; no multi-signal/mechanism claim until complex re-review
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus083	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	267	-0.0715263987636332	-0.0715263987636331	-0.152635424553576	-0.138871064626436	""	1	-1.23499478479773	0.197643803513825	-1.62236952145234	-0.847620048143125	4.1417869472513e-10	0.00203123633827967	266	-0.0691583093502123	0.00891671647515801	-0.086634752501877	-0.0516818661985477	8.76301658821522e-15	6	261	-0.070247204554045	0.0100567815602235	-0.0899581342124696	-0.0505362748956205	2.84737908800941e-12	1	198	-0.149690473931045	0.00645833904686169	-0.162348585862843	-0.137032361999247	7.61563068272192e-119	146	-0.12949551667831	0.0069320824459002	-0.143082148610137	-0.115908884746484	7.12031407758186e-78	consistent	TRUE	TRUE	TRUE	TRUE	locus083	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE	explicitly_downgraded	TRUE	abf_label_only_complex_downgraded	FALSE	complex_locus: multi-signal review not completed (503-sample 1KG EUR SuSiE unstable); ABF single-causal label only	ABF label only; no multi-signal/mechanism claim until complex re-review
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus244	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	267	-0.0715263987636332	-0.0715263987636331	-0.152635424553576	-0.138871064626436	""	0							267	-0.0715263987636332	0.00890765589251176	-0.0889850834996323	-0.0540677140276342	9.7658185910276e-16	6	261	-0.070247204554045	0.0100567815602235	-0.0899581342124696	-0.0505362748956205	2.84737908800941e-12	1	197	-0.148396736403875	0.00647264363443729	-0.161082884812135	-0.135710587995616	2.51370389835575e-116	146	-0.130966191599672	0.00693053760974132	-0.144549795708265	-0.117382587491078	1.20783309146798e-79	unassessable	TRUE	TRUE	TRUE	TRUE	locus244	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE	not_complex	FALSE	abf_label_only_forward_unassessable	FALSE	no forward metabolite IV inside region -> region MR direction unassessable	ABF label only; no forward causal-mechanism claim
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus268	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	267	-0.0715263987636332	-0.0715263987636331	-0.152635424553576	-0.138871064626436	""	0							267	-0.0715263987636332	0.00890765589251176	-0.0889850834996323	-0.0540677140276342	9.7658185910276e-16	6	261	-0.070247204554045	0.0100567815602235	-0.0899581342124696	-0.0505362748956205	2.84737908800941e-12	1	197	-0.148021626465629	0.00647922423686267	-0.160720672617639	-0.135322580313619	1.61704339401281e-115	146	-0.130653762180797	0.00693224413580152	-0.144240711019007	-0.117066813342587	3.09499699510647e-79	unassessable	TRUE	TRUE	TRUE	TRUE	locus268	robust_coloc	none	FALSE	TRUE	TRUE	TRUE	not_complex	FALSE	abf_label_only_forward_unassessable	FALSE	no forward metabolite IV inside region -> region MR direction unassessable	ABF label only; no forward causal-mechanism claim
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus273	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	267	-0.0715263987636332	-0.0715263987636331	-0.152635424553576	-0.138871064626436	FADS	2	-0.146953378691442	0.0250882346082898	-0.196125414959381	-0.0977813424235024	4.69994557115001e-09	0.12606271574455	265	-0.060646293175496	0.00952847278231453	-0.0793217566565027	-0.0419708296944894	1.95615293166923e-10	6	261	-0.070247204554045	0.0100567815602235	-0.0899581342124696	-0.0505362748956205	2.84737908800941e-12	1	197	-0.120825028876174	0.00647360657144794	-0.133513064606294	-0.108136993146054	9.67186574621625e-78	147	-0.13255164273364	0.00691238604822972	-0.146099670435407	-0.119003615031873	5.87728262333809e-82	consistent	TRUE	TRUE	TRUE	TRUE	locus273	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE	explicitly_downgraded	TRUE	abf_label_only_complex_downgraded	FALSE	complex_locus: multi-signal review not completed (503-sample 1KG EUR SuSiE unstable); ABF single-causal label only; also overlaps predefined hotspot(s): FADS	ABF label only; no multi-signal/mechanism claim until complex re-review
Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids__locus340	Ratio_of_polyunsaturated_fatty_acids_to_total_fatty_acids	267	-0.0715263987636332	-0.0715263987636331	-0.152635424553576	-0.138871064626436	""	0							267	-0.0715263987636332	0.00890765589251176	-0.0889850834996323	-0.0540677140276342	9.7658185910276e-16	6	261	-0.070247204554045	0.0100567815602235	-0.0899581342124696	-0.0505362748956205	2.84737908800941e-12	1	197	-0.148524005917129	0.00647332673911313	-0.161211493185951	-0.135836518648308	1.69142978857307e-116	147	-0.13255164273364	0.00691238604822972	-0.146099670435407	-0.119003615031873	5.87728262333809e-82	unassessable	TRUE	TRUE	TRUE	TRUE	locus340	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE	not_complex	FALSE	abf_label_only_forward_unassessable	FALSE	no forward metabolite IV inside region -> region MR direction unassessable	ABF label only; no forward causal-mechanism claim
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus028	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	368	0.0525548460222473	0.0525548460222472	0.125725549512368	0.117026242086248	""	0							368	0.0525548460222473	0.00722949536316289	0.0383852954840487	0.0667243965604459	3.60809633074201e-13	6	362	0.0476256082588835	0.00755229310429967	0.032823385773766	0.0624278307440011	2.86131506257832e-10	1	197	0.122390326270503	0.00605226113264441	0.110528112425489	0.134252540115518	6.23749565431659e-91	147	0.116078830809525	0.00646251146187062	0.103412541094581	0.128745120524468	3.87486048386694e-72	unassessable	TRUE	TRUE	TRUE	TRUE	locus028	robust_coloc	none	FALSE	TRUE	TRUE	TRUE	not_complex	FALSE	abf_label_only_forward_unassessable	FALSE	no forward metabolite IV inside region -> region MR direction unassessable	ABF label only; no forward causal-mechanism claim
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus093	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	368	0.0525548460222473	0.0525548460222472	0.125725549512368	0.117026242086248	""	1	-1.26840906916461	0.31544725914958	-1.88667433611966	-0.650143802209558	5.79550056992702e-05	0.000525245633246256	367	0.0532490411733468	0.00723139474186096	0.039075767921307	0.0674223144253866	1.79026182384527e-13	6	362	0.0476256082588835	0.00755229310429967	0.032823385773766	0.0624278307440011	2.86131506257832e-10	0	198	0.124004195716546	0.00603815425846938	0.112169630836849	0.135838760596243	1.01060732604691e-93	147	0.116078830809525	0.00646251146187062	0.103412541094581	0.128745120524468	3.87486048386694e-72	opposite	TRUE	TRUE	TRUE	TRUE	locus093	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE	not_complex	FALSE	abf_label_only_forward_opposite	FALSE	region forward IVW direction opposite to official trait IVW	ABF label only; no forward causal-mechanism claim
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus158	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	368	0.0525548460222473	0.0525548460222472	0.125725549512368	0.117026242086248	""	1	2.2909146228743	0.252600038325523	1.79582764526284	2.78600160048576	1.19744488094714e-19	0.00081912304191731	367	0.0507198508661127	0.00723245810654241	0.0365444934575948	0.0648952082746306	2.33579408679988e-12	6	362	0.0476256082588835	0.00755229310429967	0.032823385773766	0.0624278307440011	2.86131506257832e-10	1	198	0.124004195716546	0.00603815425846938	0.112169630836849	0.135838760596243	1.01060732604691e-93	146	0.114347849617555	0.00650310675840647	0.10160199458346	0.127093704651651	3.29166729914287e-69	consistent	TRUE	TRUE	TRUE	TRUE	locus158	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE	explicitly_downgraded	TRUE	abf_label_only_complex_downgraded	FALSE	complex_locus: multi-signal review not completed (503-sample 1KG EUR SuSiE unstable); ABF single-causal label only	ABF label only; no multi-signal/mechanism claim until complex re-review
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus208	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	368	0.0525548460222473	0.0525548460222472	0.125725549512368	0.117026242086248	""	0							368	0.0525548460222473	0.00722949536316289	0.0383852954840487	0.0667243965604459	3.60809633074201e-13	6	362	0.0476256082588835	0.00755229310429967	0.032823385773766	0.0624278307440011	2.86131506257832e-10	1	198	0.124004195716546	0.00603815425846938	0.112169630836849	0.135838760596243	1.01060732604691e-93	146	0.115214228875288	0.00647938611972355	0.102514865438701	0.127913592311875	9.80371874293752e-71	unassessable	TRUE	TRUE	TRUE	TRUE	locus208	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE	explicitly_downgraded	TRUE	abf_label_only_complex_downgraded	FALSE	complex_locus: multi-signal review not completed (503-sample 1KG EUR SuSiE unstable); ABF single-causal label only	ABF label only; no multi-signal/mechanism claim until complex re-review
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus267	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	368	0.0525548460222473	0.0525548460222472	0.125725549512368	0.117026242086248	""	0							368	0.0525548460222473	0.00722949536316289	0.0383852954840487	0.0667243965604459	3.60809633074201e-13	6	362	0.0476256082588835	0.00755229310429967	0.032823385773766	0.0624278307440011	2.86131506257832e-10	1	197	0.121787015944715	0.00606272949701044	0.109904284482566	0.133669747406864	9.43139286813405e-90	146	0.113514954273438	0.00649070485416624	0.100793406524993	0.126236502021883	1.74242232732956e-68	unassessable	TRUE	TRUE	TRUE	TRUE	locus267	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE	explicitly_downgraded	TRUE	abf_label_only_complex_downgraded	FALSE	complex_locus: multi-signal review not completed (503-sample 1KG EUR SuSiE unstable); ABF single-causal label only	ABF label only; no multi-signal/mechanism claim until complex re-review
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus320	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	368	0.0525548460222473	0.0525548460222472	0.125725549512368	0.117026242086248	FADS	2	0.214060060793814	0.0355478760922322	0.144387503926146	0.283732617661481	1.72552118922264e-09	0.0413607734620665	366	0.0455866556789067	0.00738380783484888	0.0311146582538382	0.0600586531039752	6.66391399081351e-10	6	362	0.0476256082588835	0.00755229310429967	0.032823385773766	0.0624278307440011	2.86131506257832e-10	1	197	0.103735517791135	0.00605233998302894	0.0918731494022064	0.115597886180063	7.49886062278264e-66	147	0.116078830809525	0.00646251146187062	0.103412541094581	0.128745120524468	3.87486048386694e-72	consistent	TRUE	TRUE	TRUE	TRUE	locus320	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE	explicitly_downgraded	TRUE	abf_label_only_complex_downgraded	FALSE	complex_locus: multi-signal review not completed (503-sample 1KG EUR SuSiE unstable); ABF single-causal label only; also overlaps predefined hotspot(s): FADS	ABF label only; no multi-signal/mechanism claim until complex re-review
Triglycerides_to_total_lipids_ratio_in_very_large_HDL__locus399	Triglycerides_to_total_lipids_ratio_in_very_large_HDL	368	0.0525548460222473	0.0525548460222472	0.125725549512368	0.117026242086248	""	0							368	0.0525548460222473	0.00722949536316289	0.0383852954840487	0.0667243965604459	3.60809633074201e-13	6	362	0.0476256082588835	0.00755229310429967	0.032823385773766	0.0624278307440011	2.86131506257832e-10	1	197	0.12278841780986	0.00605221344160951	0.110926297437557	0.134650538182164	1.63525803724793e-91	147	0.116078830809525	0.00646251146187062	0.103412541094581	0.128745120524468	3.87486048386694e-72	unassessable	TRUE	TRUE	TRUE	TRUE	locus399	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE	not_complex	FALSE	abf_label_only_forward_unassessable	FALSE	no forward metabolite IV inside region -> region MR direction unassessable	ABF label only; no forward causal-mechanism claim
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus026	Triglycerides_to_total_lipids_ratio_in_very_small_VLDL	346	0.047836615822061	0.047836615822061	0.127586717032717	0.124353520476202	""	0							346	0.047836615822061	0.00706907369574539	0.0339814859743405	0.0616917456697814	1.31455134029306e-11	8	338	0.0446274814786778	0.00740603933781351	0.0301119111084765	0.0591430518488792	1.68251335757656e-09	1	197	0.122753404105786	0.00618475445379367	0.110631508123127	0.134875300088446	1.15267919576726e-87	147	0.118976790377161	0.00660373257329289	0.106033712369973	0.131919868384349	1.44353597257702e-72	unassessable	TRUE	TRUE	TRUE	TRUE	locus026	robust_coloc	none	FALSE	TRUE	TRUE	TRUE	explicitly_downgraded	TRUE	abf_label_only_complex_downgraded	FALSE	complex_locus: multi-signal review not completed (503-sample 1KG EUR SuSiE unstable); ABF single-causal label only	ABF label only; no multi-signal/mechanism claim until complex re-review
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus143	Triglycerides_to_total_lipids_ratio_in_very_small_VLDL	346	0.047836615822061	0.047836615822061	0.127586717032717	0.124353520476202	""	0							346	0.047836615822061	0.00706907369574539	0.0339814859743405	0.0616917456697814	1.31455134029306e-11	8	338	0.0446274814786778	0.00740603933781351	0.0301119111084765	0.0591430518488792	1.68251335757656e-09	1	198	0.124834358931728	0.00617037053694494	0.112740654908049	0.136928062955407	5.19601820947563e-91	146	0.118555866417874	0.00664517366045404	0.10553156537237	0.131580167463379	3.40183875541316e-71	unassessable	TRUE	TRUE	TRUE	TRUE	locus143	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE	explicitly_downgraded	TRUE	abf_label_only_complex_downgraded	FALSE	complex_locus: multi-signal review not completed (503-sample 1KG EUR SuSiE unstable); ABF single-causal label only	ABF label only; no multi-signal/mechanism claim until complex re-review
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus187	Triglycerides_to_total_lipids_ratio_in_very_small_VLDL	346	0.047836615822061	0.047836615822061	0.127586717032717	0.124353520476202	""	0							346	0.047836615822061	0.00706907369574539	0.0339814859743405	0.0616917456697814	1.31455134029306e-11	8	338	0.0446274814786778	0.00740603933781351	0.0301119111084765	0.0591430518488792	1.68251335757656e-09	1	198	0.124834358931728	0.00617037053694494	0.112740654908049	0.136928062955407	5.19601820947563e-91	146	0.118129719001786	0.00662093797716627	0.105152919022667	0.131106518980905	3.34494951578078e-71	unassessable	TRUE	TRUE	TRUE	TRUE	locus187	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE	explicitly_downgraded	TRUE	abf_label_only_complex_downgraded	FALSE	complex_locus: multi-signal review not completed (503-sample 1KG EUR SuSiE unstable); ABF single-causal label only	ABF label only; no multi-signal/mechanism claim until complex re-review
Triglycerides_to_total_lipids_ratio_in_very_small_VLDL__locus288	Triglycerides_to_total_lipids_ratio_in_very_small_VLDL	346	0.047836615822061	0.047836615822061	0.127586717032717	0.124353520476202	FADS	3	0.174521102839659	0.0308277172911831	0.114099887223358	0.23494231845596	1.50340002551812e-08	0.0525826274696084	343	0.0408054979851215	0.00726259518264236	0.0265710729928483	0.0550399229773946	1.92529264198582e-08	8	338	0.0446274814786778	0.00740603933781351	0.0301119111084765	0.0591430518488792	1.68251335757656e-09	1	197	0.101494168521914	0.00618493315492186	0.0893719222914794	0.113616414752348	1.62458165808176e-60	147	0.118976790377161	0.00660373257329289	0.106033712369973	0.131919868384349	1.44353597257702e-72	consistent	TRUE	TRUE	TRUE	TRUE	locus288	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE	explicitly_downgraded	TRUE	abf_label_only_complex_downgraded	FALSE	complex_locus: multi-signal review not completed (503-sample 1KG EUR SuSiE unstable); ABF single-causal label only; also overlaps predefined hotspot(s): FADS	ABF label only; no multi-signal/mechanism claim until complex re-review
