locus_key	trait	locus	outcome	p12	nsnp	PP.H0	PP.H1	PP.H2	PP.H3	PP.H4
Monounsaturated_fatty_acids__locus097	Monounsaturated_fatty_acids	locus097	noUKBB	1e-05	2336	0.017251601638228	0.941699653543948	0.000574326012461819	0.0313411505081444	0.009133268297218
Monounsaturated_fatty_acids__locus097	Monounsaturated_fatty_acids	locus097	noUKBB	1e-04	2336	0.0159412409619621	0.870172022618203	0.000530702571701462	0.0289606056731769	0.0843954281749559
Monounsaturated_fatty_acids__locus098	Monounsaturated_fatty_acids	locus098	main	1e-06	2572	6.02973946822309e-11	0.21078007178109	2.25745396302991e-10	0.78913156710132	8.83608315471042e-05
Monounsaturated_fatty_acids__locus098	Monounsaturated_fatty_acids	locus098	main	5e-06	2572	6.02760905003147e-11	0.210705599293229	2.25665636289894e-10	0.788852752360651	0.000441648060176127
Monounsaturated_fatty_acids__locus098	Monounsaturated_fatty_acids	locus098	main	1e-05	2572	6.0249481433713e-11	0.210612582654652	2.25566015496708e-10	0.788504510872986	0.000882906186547647
Monounsaturated_fatty_acids__locus098	Monounsaturated_fatty_acids	locus098	main	1e-04	2572	5.97745039199343e-11	0.208952215818302	2.23787763092139e-10	0.782288326048395	0.00875945784973945
Monounsaturated_fatty_acids__locus098	Monounsaturated_fatty_acids	locus098	noUKBB	1e-06	2521	2.58999981661642e-10	0.905379660484669	2.69843176049651e-11	0.0943254450404342	0.000294894188913655
Monounsaturated_fatty_acids__locus098	Monounsaturated_fatty_acids	locus098	noUKBB	5e-06	2521	2.58694831251888e-10	0.904312953944357	2.695252503293e-11	0.0942143120279159	0.00147273374207884
Monounsaturated_fatty_acids__locus098	Monounsaturated_fatty_acids	locus098	noUKBB	1e-05	2521	2.58314402914651e-10	0.902983100264071	2.69128895124481e-11	0.0940757634767319	0.00294113597396878
Monounsaturated_fatty_acids__locus098	Monounsaturated_fatty_acids	locus098	noUKBB	1e-04	2521	2.51653089328784e-10	0.879697315477286	2.62188701526239e-11	0.091649773465035	0.0286529107798073
Monounsaturated_fatty_acids__locus099	Monounsaturated_fatty_acids	locus099	main	1e-06	2551	4.75094977726529e-06	7.42947387170935e-08	0.984487987373962	0.0153941657181014	0.000113021663421166
Monounsaturated_fatty_acids__locus099	Monounsaturated_fatty_acids	locus099	main	5e-06	2551	4.74880290685012e-06	7.42611662349516e-08	0.984043114615194	0.0153872093661096	0.000564852954623748
Monounsaturated_fatty_acids__locus099	Monounsaturated_fatty_acids	locus099	main	1e-05	2551	4.74612204578956e-06	7.4219243276097e-08	0.983487588744856	0.0153785227620896	0.001129068151766
Monounsaturated_fatty_acids__locus099	Monounsaturated_fatty_acids	locus099	main	1e-04	2551	4.69837893559953e-06	7.34726426881299e-08	0.973594299894093	0.0152238241471559	0.0111771041071726
Monounsaturated_fatty_acids__locus099	Monounsaturated_fatty_acids	locus099	noUKBB	1e-06	2465	3.22141367549544e-05	4.91341324976779e-07	0.984834654737868	0.0150199167235695	0.000112723060482058
Monounsaturated_fatty_acids__locus099	Monounsaturated_fatty_acids	locus099	noUKBB	5e-06	2465	3.21996181969164e-05	4.91119882831754e-07	0.98439080056287	0.0150131474118746	0.000563361287176499
Monounsaturated_fatty_acids__locus099	Monounsaturated_fatty_acids	locus099	noUKBB	1e-05	2465	3.21814883921924e-05	4.90843360684277e-07	0.983836545140427	0.0150046943479531	0.00112608817986651
Monounsaturated_fatty_acids__locus099	Monounsaturated_fatty_acids	locus099	noUKBB	1e-04	2465	3.18586079753798e-05	4.85918675195649e-07	0.973965604744533	0.0148541505972672	0.0111479001315489
Monounsaturated_fatty_acids__locus100	Monounsaturated_fatty_acids	locus100	main	1e-06	2370	1.54494148310576e-21	0.975425013318528	3.68793808853211e-23	0.0232713867340836	0.00130359994738629
Monounsaturated_fatty_acids__locus100	Monounsaturated_fatty_acids	locus100	main	5e-06	2370	1.53692732956194e-21	0.970365141528758	3.66880745968644e-23	0.0231506698859027	0.00648418858533666
Monounsaturated_fatty_acids__locus100	Monounsaturated_fatty_acids	locus100	main	1e-05	2370	1.52702580625948e-21	0.964113646825047	3.64517148038175e-23	0.0230015236686848	0.0128848295062648
Monounsaturated_fatty_acids__locus100	Monounsaturated_fatty_acids	locus100	main	1e-04	2370	1.36834748931333e-21	0.86392939964605	3.26638962016951e-23	0.0206113590441037	0.115459241309849
Monounsaturated_fatty_acids__locus100	Monounsaturated_fatty_acids	locus100	noUKBB	1e-06	2315	1.61064062270293e-21	0.978720532450063	3.42346047754847e-23	0.0207981581848526	0.000481309365087033
Monounsaturated_fatty_acids__locus100	Monounsaturated_fatty_acids	locus100	noUKBB	5e-06	2315	1.60754571547227e-21	0.97683988371317	3.41688216800104e-23	0.0207581937326692	0.00240192255415704
Monounsaturated_fatty_acids__locus100	Monounsaturated_fatty_acids	locus100	noUKBB	1e-05	2315	1.60369376724277e-21	0.97449921207668	3.40869474720748e-23	0.0207084536308317	0.00479233429248989
Monounsaturated_fatty_acids__locus100	Monounsaturated_fatty_acids	locus100	noUKBB	1e-04	2315	1.53738480974244e-21	0.934205966472314	3.26775325342541e-23	0.0198522078813297	0.0459418256463574
Monounsaturated_fatty_acids__locus101	Monounsaturated_fatty_acids	locus101	main	1e-06	2588	3.59269425258848e-17	0.962857741085113	1.36788767403473e-18	0.0366551152834097	0.000487143631474061
Monounsaturated_fatty_acids__locus101	Monounsaturated_fatty_acids	locus101	main	5e-06	2588	3.58570723481341e-17	0.960985189824458	1.36522742664911e-18	0.0365838289662264	0.00243098120931291
Monounsaturated_fatty_acids__locus101	Monounsaturated_fatty_acids	locus101	main	1e-05	2588	3.57701158686025e-17	0.95865471821825	1.36191663290587e-18	0.0364951100394886	0.00485017174225843
Monounsaturated_fatty_acids__locus101	Monounsaturated_fatty_acids	locus101	main	1e-04	2588	3.42740026751795e-17	0.918558231611045	1.30495339995695e-18	0.0349686733953895	0.0464730949935669
Monounsaturated_fatty_acids__locus101	Monounsaturated_fatty_acids	locus101	noUKBB	1e-06	2537	3.57652524809027e-17	0.958524377305124	1.52881025856555e-18	0.0409677030279688	0.000507919666905671
Monounsaturated_fatty_acids__locus101	Monounsaturated_fatty_acids	locus101	noUKBB	5e-06	2537	3.56927363099529e-17	0.956580912271811	1.52571050507942e-18	0.0408846385799327	0.00253444914825967
Monounsaturated_fatty_acids__locus101	Monounsaturated_fatty_acids	locus101	noUKBB	1e-05	2537	3.56025035750909e-17	0.954162635592727	1.52185344491218e-18	0.0407812804983086	0.0050560839089627
Monounsaturated_fatty_acids__locus101	Monounsaturated_fatty_acids	locus101	noUKBB	1e-04	2537	3.40529331872229e-17	0.912633472841403	1.45561599540426e-18	0.0390063080021685	0.0483602191564308
Monounsaturated_fatty_acids__locus102	Monounsaturated_fatty_acids	locus102	main	1e-06	4507	4.90348790224781e-06	0.084080327584045	5.34103059039811e-05	0.91582858966375	3.27689583982698e-05
Monounsaturated_fatty_acids__locus102	Monounsaturated_fatty_acids	locus102	main	5e-06	4507	4.90284525771868e-06	0.0840693081294024	5.34033060211278e-05	0.915708562400605	0.000163823318713286
Monounsaturated_fatty_acids__locus102	Monounsaturated_fatty_acids	locus102	main	1e-05	4507	4.90204218889882e-06	0.0840555378722319	5.33945587473126e-05	0.915558572556773	0.000327592970059031
Monounsaturated_fatty_acids__locus102	Monounsaturated_fatty_acids	locus102	main	1e-04	4507	4.88763180452423e-06	0.0838084423632837	5.32375963864413e-05	0.912867132858871	0.00326629954965515
Monounsaturated_fatty_acids__locus102	Monounsaturated_fatty_acids	locus102	noUKBB	1e-06	4401	3.78464813320709e-06	0.0648951609272178	5.45291398008628e-05	0.935007883319038	3.86419658107571e-05
Monounsaturated_fatty_acids__locus102	Monounsaturated_fatty_acids	locus102	noUKBB	5e-06	4401	3.78406323863792e-06	0.0648851317710437	5.45207126508059e-05	0.934863383483429	0.000193179969638657
Monounsaturated_fatty_acids__locus102	Monounsaturated_fatty_acids	locus102	noUKBB	1e-05	4401	3.78333237460466e-06	0.0648725996842063	5.45101823754296e-05	0.934682821484352	0.000386285316691564
Monounsaturated_fatty_acids__locus102	Monounsaturated_fatty_acids	locus102	noUKBB	1e-04	4401	3.77022493181858e-06	0.0646478470575398	5.43213305839401e-05	0.931444591164445	0.0038494702224997
Monounsaturated_fatty_acids__locus103	Monounsaturated_fatty_acids	locus103	main	1e-06	2954	0.0248947621798792	0.000390392773790762	0.959326137074129	0.0150404040611665	0.000348303911034865
Monounsaturated_fatty_acids__locus103	Monounsaturated_fatty_acids	locus103	main	5e-06	2954	0.0248601266624978	0.000389849629188515	0.957991448401264	0.0150194786884909	0.00173909661855868
Monounsaturated_fatty_acids__locus103	Monounsaturated_fatty_acids	locus103	main	1e-05	2954	0.0248169675581345	0.000389172820053125	0.956328301086612	0.0149934037107968	0.00347215482440313
Monounsaturated_fatty_acids__locus103	Monounsaturated_fatty_acids	locus103	main	1e-04	2954	0.0240649523931756	0.000377379926268491	0.92734920106515	0.0145390666956696	0.0336693999197367
Monounsaturated_fatty_acids__locus103	Monounsaturated_fatty_acids	locus103	noUKBB	1e-06	2893	0.0170732521811212	0.000262269775916726	0.967438738364562	0.0148575725545141	0.000368167123885277
Monounsaturated_fatty_acids__locus103	Monounsaturated_fatty_acids	locus103	noUKBB	5e-06	2893	0.0170481459137267	0.000261884107442212	0.966016116863073	0.0148357244505073	0.00183812866525032
Monounsaturated_fatty_acids__locus103	Monounsaturated_fatty_acids	locus103	noUKBB	1e-05	2893	0.01701686672321	0.000261403613966181	0.964243712854189	0.0148085045138709	0.00366951229476415
Monounsaturated_fatty_acids__locus103	Monounsaturated_fatty_acids	locus103	noUKBB	1e-04	2893	0.0164728410871201	0.000253046595622129	0.933417044950881	0.0143350797513256	0.0355219876150505
Monounsaturated_fatty_acids__locus104	Monounsaturated_fatty_acids	locus104	main	1e-06	4408	2.65375674371315e-62	0.010884709671657	2.41151112506227e-60	0.989110903411815	4.38691653523175e-06
Monounsaturated_fatty_acids__locus104	Monounsaturated_fatty_acids	locus104	main	5e-06	4408	2.65371017729291e-62	0.0108845186737571	2.41146880941268e-60	0.989093547128464	2.19341977821787e-05
Monounsaturated_fatty_acids__locus104	Monounsaturated_fatty_acids	locus104	main	1e-05	4408	2.65365197156569e-62	0.0108842799358082	2.411415916939e-60	0.989071852630816	4.38674333673973e-05
Monounsaturated_fatty_acids__locus104	Monounsaturated_fatty_acids	locus104	main	1e-04	4408	2.65260470492442e-62	0.010879984442875	2.41046424902056e-60	0.988681514346756	0.000438501210370338
Monounsaturated_fatty_acids__locus104	Monounsaturated_fatty_acids	locus104	noUKBB	1e-06	4297	7.04432759535963e-61	0.288931760189318	1.73333925108493e-60	0.710949222110892	0.000119017699793304
Monounsaturated_fatty_acids__locus104	Monounsaturated_fatty_acids	locus104	noUKBB	5e-06	4297	7.04097559248231e-61	0.288794273668654	1.73251445154539e-60	0.710610921001825	0.000594805329517935
Monounsaturated_fatty_acids__locus104	Monounsaturated_fatty_acids	locus104	noUKBB	1e-05	4297	7.03679007224467e-61	0.288622599408308	1.73148455530393e-60	0.710188497098791	0.00118890349290202
Monounsaturated_fatty_acids__locus104	Monounsaturated_fatty_acids	locus104	noUKBB	1e-04	4297	6.96229262604916e-61	0.285566995027691	1.71315358675537e-60	0.702669837481536	0.011763167490764
Monounsaturated_fatty_acids__locus105	Monounsaturated_fatty_acids	locus105	main	1e-06	4776	8.41413574041156e-13	0.0199445131570605	4.13446292466111e-11	0.980015285183192	4.02016175611914e-05
Monounsaturated_fatty_acids__locus105	Monounsaturated_fatty_acids	locus105	main	5e-06	4776	8.41278291048678e-13	0.0199413064659556	4.13379818316657e-11	0.979857717722262	0.000200975769601842
Monounsaturated_fatty_acids__locus105	Monounsaturated_fatty_acids	locus105	main	1e-05	4776	8.41109248470148e-13	0.0199372995518344	4.1329675568311e-11	0.979660829633078	0.000401870772915817
Monounsaturated_fatty_acids__locus105	Monounsaturated_fatty_acids	locus105	main	1e-04	4776	8.38078056782163e-13	0.0198654494600748	4.11807315764602e-11	0.97613032539807	0.00400422509983599
Monounsaturated_fatty_acids__locus105	Monounsaturated_fatty_acids	locus105	noUKBB	1e-06	4676	2.31173304395763e-11	0.547961166018511	1.90185396688744e-11	0.450793106113458	0.00124572782589633
Monounsaturated_fatty_acids__locus105	Monounsaturated_fatty_acids	locus105	noUKBB	5e-06	4676	2.30027099760237e-11	0.545244262221075	1.8924241850247e-11	0.448557981477241	0.00619775625975804
Monounsaturated_fatty_acids__locus105	Monounsaturated_fatty_acids	locus105	noUKBB	1e-05	4676	2.28610229280667e-11	0.541885786197593	1.88076764557618e-11	0.445795052400655	0.0123191613600816
Monounsaturated_fatty_acids__locus105	Monounsaturated_fatty_acids	locus105	noUKBB	1e-04	4676	2.05793409332943e-11	0.487801984021261	1.69305453725357e-11	0.401301743959394	0.110896271981835
Monounsaturated_fatty_acids__locus106	Monounsaturated_fatty_acids	locus106	main	1e-06	2370	8.69928551062998e-10	0.912103513618885	8.36452127513867e-11	0.0876984315870664	0.000198053840473809
Monounsaturated_fatty_acids__locus106	Monounsaturated_fatty_acids	locus106	main	5e-06	2370	8.69239925840577e-10	0.911381503191511	8.35790001835096e-11	0.08762901053877	0.000989485316900629
Monounsaturated_fatty_acids__locus106	Monounsaturated_fatty_acids	locus106	main	1e-05	2370	8.68380675912279e-10	0.910480596010434	8.34963817397636e-11	0.0875423886306134	0.00197701440707415
Monounsaturated_fatty_acids__locus106	Monounsaturated_fatty_acids	locus106	main	1e-04	2370	8.53199585066212e-10	0.894563511458667	8.20366922376018e-11	0.0860119665570373	0.0194245210490611
Monounsaturated_fatty_acids__locus106	Monounsaturated_fatty_acids	locus106	noUKBB	1e-06	2321	8.82024756612838e-10	0.924786154612944	7.15447016189579e-11	0.0750112305722407	0.000202613861247408
Monounsaturated_fatty_acids__locus106	Monounsaturated_fatty_acids	locus106	noUKBB	5e-06	2321	8.8131049372447e-10	0.924037263581299	7.14867647811961e-11	0.0749504865423177	0.00101224892358523
Monounsaturated_fatty_acids__locus106	Monounsaturated_fatty_acids	locus106	noUKBB	1e-05	2321	8.80419290245616e-10	0.923102853711272	7.1414475555187e-11	0.0748746947131906	0.00202245062370362
Monounsaturated_fatty_acids__locus106	Monounsaturated_fatty_acids	locus106	noUKBB	1e-04	2321	8.64680330777058e-10	0.906600854537879	7.01378230003368e-11	0.0735361849845103	0.019862959542793
Monounsaturated_fatty_acids__locus107	Monounsaturated_fatty_acids	locus107	main	1e-06	2592	3.61120910872366e-11	0.395544768600624	5.51790052600659e-11	0.604388785448372	6.64458597109053e-05
Monounsaturated_fatty_acids__locus107	Monounsaturated_fatty_acids	locus107	main	5e-06	2592	3.61024956417942e-11	0.395439667285999	5.51643434911513e-11	0.604228191601764	0.000332141020971793
Monounsaturated_fatty_acids__locus107	Monounsaturated_fatty_acids	locus107	main	1e-05	2592	3.60905085034524e-11	0.395308369160667	5.51460272333634e-11	0.604027569268211	0.000664061479885666
Monounsaturated_fatty_acids__locus107	Monounsaturated_fatty_acids	locus107	main	1e-04	2592	3.58760931200441e-11	0.392959823821385	5.48184021301718e-11	0.600439013489302	0.00660116259861885
Monounsaturated_fatty_acids__locus107	Monounsaturated_fatty_acids	locus107	noUKBB	1e-06	2525	8.25808024257758e-11	0.904526070041455	8.67996762225556e-12	0.0950695908054484	0.000404339061834082
Monounsaturated_fatty_acids__locus107	Monounsaturated_fatty_acids	locus107	noUKBB	5e-06	2525	8.2447455518516e-11	0.903065491427142	8.66595169114876e-12	0.094916077694217	0.00201843078752639
Monounsaturated_fatty_acids__locus107	Monounsaturated_fatty_acids	locus107	noUKBB	1e-05	2525	8.22813762554422e-11	0.901246387970518	8.64849530196552e-12	0.0947248820758906	0.00402872986266335
Monounsaturated_fatty_acids__locus107	Monounsaturated_fatty_acids	locus107	noUKBB	1e-04	2525	7.94023603139763e-11	0.869711879965931	8.34588544081356e-12	0.0914104692894135	0.0388776506569086
Monounsaturated_fatty_acids__locus108	Monounsaturated_fatty_acids	locus108	main	1e-06	2813	0.00202771581556438	0.39047755664326	0.00313726303728692	0.604141077477413	0.000216387026474538
Monounsaturated_fatty_acids__locus108	Monounsaturated_fatty_acids	locus108	main	5e-06	2813	0.00202596224777819	0.390139871816175	0.00313454993352911	0.603618616527194	0.00108099947532434
Monounsaturated_fatty_acids__locus108	Monounsaturated_fatty_acids	locus108	main	1e-05	2813	0.00202377454855303	0.389718586228937	0.00313116514564951	0.602966809722246	0.00215966435461448
Monounsaturated_fatty_acids__locus108	Monounsaturated_fatty_acids	locus108	main	1e-04	2813	0.00198518848134977	0.3822880611394	0.00307146514160463	0.591470411638816	0.0211848735988291
Monounsaturated_fatty_acids__locus108	Monounsaturated_fatty_acids	locus108	noUKBB	1e-06	2743	0.00455087479747455	0.876329211417703	0.000613464623586733	0.118126670251631	0.000379778909603525
Monounsaturated_fatty_acids__locus108	Monounsaturated_fatty_acids	locus108	noUKBB	5e-06	2743	0.00454397197858138	0.874999985256488	0.00061253411343595	0.117947494368425	0.00189601428306956
Monounsaturated_fatty_acids__locus108	Monounsaturated_fatty_acids	locus108	noUKBB	1e-05	2743	0.00453537284688464	0.873344112345447	0.00061137493782153	0.117724287437978	0.00378485243186898
Monounsaturated_fatty_acids__locus108	Monounsaturated_fatty_acids	locus108	noUKBB	1e-04	2743	0.00438597058400582	0.844574793689334	0.000591235292799693	0.113846265601006	0.0366017348328551
Monounsaturated_fatty_acids__locus109	Monounsaturated_fatty_acids	locus109	main	1e-06	5598	3.53317733733257e-28	0.958164292119336	1.53421956276201e-29	0.0416042697483979	0.000231438132267139
Monounsaturated_fatty_acids__locus109	Monounsaturated_fatty_acids	locus109	main	5e-06	5598	3.52990951467199e-28	0.957278089506954	1.53280056875891e-29	0.041565790113078	0.00115612037997003
Monounsaturated_fatty_acids__locus109	Monounsaturated_fatty_acids	locus109	main	1e-05	5598	3.52583322702185e-28	0.956172638832429	1.53103051318026e-29	0.0415177905492926	0.00230957061827928
Monounsaturated_fatty_acids__locus109	Monounsaturated_fatty_acids	locus109	main	1e-04	5598	3.45403714272823e-28	0.936702219514028	1.49985433759206e-29	0.040672369169995	0.0226254113159761
Monounsaturated_fatty_acids__locus109	Monounsaturated_fatty_acids	locus109	noUKBB	1e-06	5408	3.54254861746499e-28	0.960705694697534	1.44133523061984e-29	0.0390855614136357	0.000208743888828894
Monounsaturated_fatty_acids__locus109	Monounsaturated_fatty_acids	locus109	noUKBB	5e-06	5408	3.53959314371423e-28	0.959904198156631	1.44013275497303e-29	0.0390529531523907	0.00104284869097961
Monounsaturated_fatty_acids__locus109	Monounsaturated_fatty_acids	locus109	noUKBB	1e-05	5408	3.53590572905325e-28	0.958904206160458	1.43863247897552e-29	0.0390122692584622	0.00208352458107721
Monounsaturated_fatty_acids__locus109	Monounsaturated_fatty_acids	locus109	noUKBB	1e-04	5408	3.47082184537092e-28	0.941254072192391	1.41215219468684e-29	0.0382941873328783	0.020451740474728
Monounsaturated_fatty_acids__locus110	Monounsaturated_fatty_acids	locus110	main	1e-06	2405	0.00716147241343086	0.97209692755458	0.000147626970518352	0.0200332501708573	0.000560722890613218
Monounsaturated_fatty_acids__locus110	Monounsaturated_fatty_acids	locus110	main	5e-06	2405	0.00714544595299294	0.969921498808661	0.000147296600216548	0.0199884183160694	0.00279734032206043
Monounsaturated_fatty_acids__locus110	Monounsaturated_fatty_acids	locus110	main	1e-05	2405	0.00712551346685671	0.967215866864145	0.000146885710894728	0.0199326598828532	0.0055790740752504
Monounsaturated_fatty_acids__locus110	Monounsaturated_fatty_acids	locus110	main	1e-04	2405	0.00678483556500663	0.920972312109522	0.000139862958635241	0.0189796595441734	0.0531233298226627
Monounsaturated_fatty_acids__locus110	Monounsaturated_fatty_acids	locus110	noUKBB	1e-06	2330	0.00714306321988398	0.969578041588378	0.000163963370827806	0.0222472205442663	0.000867711276643476
Monounsaturated_fatty_acids__locus110	Monounsaturated_fatty_acids	locus110	noUKBB	5e-06	2330	0.00711835650703469	0.966224426266619	0.000163396247760833	0.0221702709677664	0.0043235500108193
Monounsaturated_fatty_acids__locus110	Monounsaturated_fatty_acids	locus110	noUKBB	1e-05	2330	0.0070877124278904	0.962064890598463	0.000162692837143043	0.0220748293391384	0.0086098747973653
Monounsaturated_fatty_acids__locus110	Monounsaturated_fatty_acids	locus110	noUKBB	1e-04	2330	0.00657799129470062	0.892876868196726	0.000150992591379108	0.0204872921555699	0.0799068557616246
Monounsaturated_fatty_acids__locus111	Monounsaturated_fatty_acids	locus111	main	1e-06	3212	0.00213795424077119	0.867414565570235	0.000320401055790938	0.129992334040068	0.00013474509313568
Monounsaturated_fatty_acids__locus111	Monounsaturated_fatty_acids	locus111	main	5e-06	3212	0.00213680254613882	0.866947297992588	0.000320228458936841	0.129922308465849	0.000673362536487629
Monounsaturated_fatty_acids__locus111	Monounsaturated_fatty_acids	locus111	main	1e-05	3212	0.00213536467156725	0.866363920985231	0.000320012974188832	0.129834882520031	0.00134581884898146
Monounsaturated_fatty_acids__locus111	Monounsaturated_fatty_acids	locus111	main	1e-04	3212	0.00210980987449548	0.855995783642756	0.000316183245840968	0.12828109448569	0.0132971287512181
Monounsaturated_fatty_acids__locus111	Monounsaturated_fatty_acids	locus111	noUKBB	1e-06	3107	0.00230901161295498	0.936749134847103	0.000149350525060888	0.060588375137847	0.000204127877033487
Monounsaturated_fatty_acids__locus111	Monounsaturated_fatty_acids	locus111	noUKBB	5e-06	3107	0.00230712781654204	0.93598489241101	0.000149228678127853	0.0605389443930598	0.00101980670125978
Monounsaturated_fatty_acids__locus111	Monounsaturated_fatty_acids	locus111	noUKBB	1e-05	3107	0.00230477738911571	0.935031341183384	0.000149076648762444	0.0604772692685858	0.00203753551015225
Monounsaturated_fatty_acids__locus111	Monounsaturated_fatty_acids	locus111	noUKBB	1e-04	3107	0.00226327388100007	0.918193671289342	0.000146392136179587	0.0593882188259035	0.0200084438675749
Monounsaturated_fatty_acids__locus112	Monounsaturated_fatty_acids	locus112	main	1e-06	2307	3.03432126047783e-09	7.07825378122944e-11	0.977058896390907	0.0227906464353568	0.000150454068631602
Monounsaturated_fatty_acids__locus112	Monounsaturated_fatty_acids	locus112	main	5e-06	2307	3.03249625487921e-09	7.07399653498875e-11	0.976471240107005	0.0227769389028413	0.000751817886918184
Monounsaturated_fatty_acids__locus112	Monounsaturated_fatty_acids	locus112	main	1e-05	2307	3.03021808272335e-09	7.06868217329393e-11	0.975737663078962	0.0227598276573053	0.00150250616282795
Monounsaturated_fatty_acids__locus112	Monounsaturated_fatty_acids	locus112	main	1e-04	2307	2.98978850187675e-09	6.9743708565496e-11	0.96271923877497	0.0224561629482957	0.014824595217202
Monounsaturated_fatty_acids__locus112	Monounsaturated_fatty_acids	locus112	noUKBB	1e-06	2236	4.89174849004065e-07	9.84319281179998e-09	0.980123384280774	0.0197205198298927	0.000155596871290458
Monounsaturated_fatty_acids__locus112	Monounsaturated_fatty_acids	locus112	noUKBB	5e-06	2236	4.8887058207192e-07	9.83707034232827e-09	0.979513747182985	0.0197082536594606	0.000777500449902561
Monounsaturated_fatty_acids__locus112	Monounsaturated_fatty_acids	locus112	noUKBB	1e-05	2236	4.88490780270486e-07	9.82942795766888e-09	0.978752766466714	0.0196929423878941	0.00155379282518449
Monounsaturated_fatty_acids__locus112	Monounsaturated_fatty_acids	locus112	noUKBB	1e-04	2236	4.8175386892512e-07	9.69386760033765e-09	0.965254516585584	0.0194213515772688	0.0153236403894099
Monounsaturated_fatty_acids__locus113	Monounsaturated_fatty_acids	locus113	main	1e-06	2438	1.68327850897653e-66	0.982871630647102	2.85271800262156e-68	0.0166523502038524	0.000476019149048061
Monounsaturated_fatty_acids__locus113	Monounsaturated_fatty_acids	locus113	main	5e-06	2438	1.68007950890388e-66	0.981003724414668	2.84729653193269e-68	0.0166207031120445	0.00237557247329133
Monounsaturated_fatty_acids__locus113	Monounsaturated_fatty_acids	locus113	main	1e-05	2438	1.67609781706713e-66	0.978678801992468	2.84054860286271e-68	0.0165813130013077	0.00473988500623532
Monounsaturated_fatty_acids__locus113	Monounsaturated_fatty_acids	locus113	main	1e-04	2438	1.6075225680114e-66	0.938637497774537	2.72433144303306e-68	0.0159029112653485	0.0454595909601207
Monounsaturated_fatty_acids__locus113	Monounsaturated_fatty_acids	locus113	noUKBB	1e-06	2383	1.66708167940441e-66	0.973414250773265	4.46517611487475e-68	0.0260671178578998	0.000518631368825025
Monounsaturated_fatty_acids__locus113	Monounsaturated_fatty_acids	locus113	noUKBB	5e-06	2383	1.66363043568411e-66	0.971399058679358	4.45593217007175e-68	0.0260131529094963	0.00258778841114151
Monounsaturated_fatty_acids__locus113	Monounsaturated_fatty_acids	locus113	noUKBB	1e-05	2383	1.65933642411561e-66	0.968891771780697	4.4444309232345e-68	0.0259460101251791	0.00516221809412329
Monounsaturated_fatty_acids__locus113	Monounsaturated_fatty_acids	locus113	noUKBB	1e-04	2383	1.58566642110324e-66	0.925875624658043	4.24711033486893e-68	0.0247940781743696	0.0493302971675908
Monounsaturated_fatty_acids__locus114	Monounsaturated_fatty_acids	locus114	main	1e-06	2472	0.0714892737796469	0.00168935653332422	0.905300090252039	0.0213917690755199	0.000129510359469446
Monounsaturated_fatty_acids__locus114	Monounsaturated_fatty_acids	locus114	main	5e-06	2472	0.0714522585488887	0.00168848182976929	0.904831350118387	0.0213806929905802	0.000647216512374542
Monounsaturated_fatty_acids__locus114	Monounsaturated_fatty_acids	locus114	main	1e-05	2472	0.0714060433785307	0.00168738972327758	0.904246107106617	0.0213668640033796	0.00129359578819462
Monounsaturated_fatty_acids__locus114	Monounsaturated_fatty_acids	locus114	main	1e-04	2472	0.0705842756829052	0.0016679706055263	0.893839701646281	0.0211209660686387	0.0127870859966493
Monounsaturated_fatty_acids__locus114	Monounsaturated_fatty_acids	locus114	noUKBB	1e-06	2388	0.749897762494719	0.0170891684658177	0.227681067689566	0.00518709841918813	0.000144902930709315
Monounsaturated_fatty_acids__locus114	Monounsaturated_fatty_acids	locus114	noUKBB	5e-06	2388	0.749463364742677	0.0170792691212176	0.227549177518754	0.00518409365773183	0.00072409495961953
Monounsaturated_fatty_acids__locus114	Monounsaturated_fatty_acids	locus114	noUKBB	1e-05	2388	0.748921074767285	0.017066911056945	0.227384529527028	0.00518034259776768	0.0014471420509741
Monounsaturated_fatty_acids__locus114	Monounsaturated_fatty_acids	locus114	noUKBB	1e-04	2388	0.739292325655518	0.0168474847245625	0.224461085841867	0.00511373982630421	0.0142853639517486
Monounsaturated_fatty_acids__locus115	Monounsaturated_fatty_acids	locus115	main	1e-06	3297	2.48490728893383e-24	0.967617638003843	8.22940958136535e-26	0.0320417404861418	0.000340621510014688
Monounsaturated_fatty_acids__locus115	Monounsaturated_fatty_acids	locus115	main	5e-06	3297	2.48152624406824e-24	0.966301066290528	8.21821238172102e-26	0.0319981434623665	0.0017007902471047
Monounsaturated_fatty_acids__locus115	Monounsaturated_fatty_acids	locus115	main	1e-05	3297	2.47731285452624e-24	0.964660381322208	8.20425865860974e-26	0.0319438137355098	0.00339580494228248
Monounsaturated_fatty_acids__locus115	Monounsaturated_fatty_acids	locus115	main	1e-04	3297	2.40384592759358e-24	0.936052515496965	7.96095403509095e-26	0.0309964913876806	0.0329509931153568
Monounsaturated_fatty_acids__locus115	Monounsaturated_fatty_acids	locus115	noUKBB	1e-06	3187	2.47760504970457e-24	0.964774161506102	8.96317427050398e-26	0.0348991439219436	0.000326694571951307
Monounsaturated_fatty_acids__locus115	Monounsaturated_fatty_acids	locus115	noUKBB	5e-06	3187	2.47437159462875e-24	0.963515060944487	8.95147667514111e-26	0.0348535979968295	0.00163134105868105
